全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
170003,CC0000001323,西野の高,ニシノノタカ,nishinonotaka,174611,,石川県鳳珠郡穴水町字沖波,石川県,穴水町,穴水町字沖波,,,37.2137575,137.0513449,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001324,経塚,キョウヅカ,kyozuka,174611,,石川県鳳珠郡穴水町字沖波,石川県,穴水町,穴水町字沖波,,,37.21456066,137.0562963,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001325,神主様高,カンヌシサマタカ,kannushisamataka,174611,,石川県鳳珠郡穴水町字沖波,石川県,穴水町,穴水町字沖波,,,37.21397965,137.0583401,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001326,諸口宅裏高台,モログチタクウラタカダイ,moroguchitakuratakadai,174611,,石川県鳳珠郡穴水町字沖波,石川県,穴水町,穴水町字沖波,,,37.21415053,137.058941,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001327,マヘ（林宅）高,マヘ（ハヤシタク）タカ,mahe（hayashitaku）taka,174611,,石川県鳳珠郡穴水町字沖波,石川県,穴水町,穴水町字沖波,,,37.21405227,137.0615588,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001328,マラバタケ又はエンキョウの高,マラバタケマタハエンキョウノタカ,marabatakematahaenkyonotaka,174611,,石川県鳳珠郡穴水町字前波,石川県,穴水町,穴水町字前波,,,37.21522283,137.0625244,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001329,ウワノ,ウワノ,uwano,174611,,石川県鳳珠郡穴水町字前波,石川県,穴水町,穴水町字前波,,,37.21606869,137.0642947,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001330,ジョウジャン高,ジョウジャンタカ,jojantaka,174611,,石川県鳳珠郡穴水町字前波,石川県,穴水町,穴水町字前波,,,37.21764077,137.0655928,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001331,エンヤマ,エンヤマ,enyama,174611,,石川県鳳珠郡穴水町字前波,石川県,穴水町,穴水町字前波,,,37.22053281,137.0667945,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001332,ショウモッコ,ショウモッコ,shomokko,174611,,石川県鳳珠郡穴水町字宇加川,石川県,穴水町,穴水町字宇加川,,,37.22178015,137.0656894,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001333,丸山,マルヤマ,maruyama,174611,,石川県鳳珠郡穴水町字宇加川,石川県,穴水町,穴水町字宇加川,,,37.22570573,137.0636938,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001334,第１避難場所（上野）,ダイイチヒナンバショ（ウエノ）,daiichihinambasho（ueno）,174611,,石川県鳳珠郡穴水町字宇加川,石川県,穴水町,穴水町字宇加川,,,37.22726907,137.0655607,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001335,明泉寺,メイイズミデラ,meiizumidera,174611,,石川県鳳珠郡穴水町字明千寺ル18-1,石川県,穴水町,穴水町字明千寺ル,,,37.23024189,137.0571707,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001336,花園（旧倉谷宅前）,ハナゾノ（キュウクラタニタクマエ）,hanazono（kyukuratanitakumae）,174611,,石川県鳳珠郡穴水町字古君,石川県,穴水町,穴水町字古君,,,37.2353188,137.0706832,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001337,あいぞめ橋,アイゾメハシ,aizomehashi,174611,,石川県鳳珠郡穴水町字古君,石川県,穴水町,穴水町字古君,,,37.2452395,137.0720833,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001338,古君和田出一雄宅裏の高台,フルキミワダデカズオタクウラノタカダイ,furukimiwadadekazuotakuranotakadai,174611,,石川県鳳珠郡穴水町字古君,石川県,穴水町,穴水町字古君,,,37.2412765,137.0730436,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001339,住吉神社お仮屋,スミヨシジンジャオカリヤ,sumiyoshijinjaokariya,174611,,石川県鳳珠郡穴水町字竹太,石川県,穴水町,穴水町字竹太,,,37.25187534,137.0705545,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001340,住吉神社境内,スミヨシジンジャケイダイ,sumiyoshijinjakeidai,174611,,石川県鳳珠郡穴水町字竹太,石川県,穴水町,穴水町字竹太,,,37.24858311,137.0736444,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001341,県道穴水・鵜川境高台,ケンドウアナミズ・ウカワサカイタカダイ,kendoanamizu・ukawasakaitakadai,174611,,,石川県,穴水町,,,,37.24709672,137.0807851,,,174611,石川県,穴水町,,,,,,,,,1,,,,,,,,,,
170003,CC0000001342,乙ヶ先集会所,オツガサキシュウカイジョ,otsugasakishukaijo,174611,,石川県鳳珠郡穴水町字乙ヶ崎ホ-44,石川県,穴水町,穴水町字乙ヶ崎ホ,,,37.22062619,136.9073662,,,174611,石川県,穴水町,,,,,1,1,,,,,,,1,30,,,,,
170003,CC0000001343,歴史民俗資料館,レキシミンゾクシリョウカン,rekishiminzokushiryokan,174611,,石川県鳳珠郡穴水町字川島ウ25,石川県,穴水町,穴水町字川島ウ,,,37.22805609,136.9159037,,,174611,石川県,穴水町,,,,,1,1,,,,,,,1,10,,,,,
170003,CC0000001344,穴水町B&G海洋センター,アナミズマチビーアンドジーカイヨウセンター,anamizumachibiandojikaiyosenta,174611,,石川県鳳珠郡穴水町字大町ロ19,石川県,穴水町,穴水町字大町ロ,,,37.22757722,136.9081266,,,174611,石川県,穴水町,,,,,1,1,,,,,,,1,300,,,,,
170003,CC0000001345,穴水町林業センター,アナミズマチリンギョウセンター,anamizumachiringyosenta,174611,,石川県鳳珠郡穴水町字川島サ-29,石川県,穴水町,穴水町字川島サ,,,37.23110579,136.9099888,,0768-52-3600,174611,石川県,穴水町,,,,,1,,,,,,,,1,100,,,,,
170003,CC0000001346,来迎寺地区集会所,ライコウジチクシュウカイジョ,raikojichikushukaijo,174611,,石川県鳳珠郡穴水町字大町ヨ-191,石川県,穴水町,穴水町字大町ヨ,,,37.22627199,136.8942806,,0768-52-2231,174611,石川県,穴水町,,,,,1,1,,,,,,,1,30,,,,,
170003,CC0000001347,由比ヶ丘地区集会所,ユイガオカチクシュウカイジョ,yuigaokachikushukaijo,174611,,石川県鳳珠郡穴水町字由比ヶ丘,石川県,穴水町,穴水町字由比ヶ丘,,,37.2329206,136.9212246,,0768-52-2316,174611,石川県,穴水町,,,,,1,,,,,,,,,,,,,,
170003,CC0000001348,由比ヶ丘会館,ユイガオカカイカン,yuigaokakaikan,174611,,石川県鳳珠郡穴水町字由比ヶ丘は-2-9,石川県,穴水町,穴水町字由比ヶ丘は,,,37.23120789,136.9203288,,0768-52-2632,174611,石川県,穴水町,,,,,,1,,,,,,,,,,,,,
170003,CC0000001349,穴水町生涯現役センター体育館,アナミズマチショウガイゲンエキセンタータイイクカン,anamizumachishogaigenekisentataiikukan,174611,,石川県鳳珠郡穴水町字由比ヶ丘ろ-11,石川県,穴水町,穴水町字由比ヶ丘ろ,,,37.23033911,136.9224214,,0768-52-0833,174611,石川県,穴水町,,,,,1,,,,,,,,,,,,,,
170003,CC0000001350,キャッスル真名井,キャッスルマナイ,kyassurumanai,174611,,石川県鳳珠郡穴水町字川島井61-1,石川県,穴水町,穴水町字川島井,,,37.22290833,136.9179979,,0768-52-3600,174611,石川県,穴水町,,,,,1,1,,,,,,,1,759,,,,,
170003,CC0000001351,此木地区集会所,クノギチクシュウカイジョ,kunogichikushukaijo,174611,,石川県鳳珠郡穴水町字此木10-70-4,石川県,穴水町,穴水町字此木,,,37.2440349,136.9008096,,0768-52-3600,174611,石川県,穴水町,,,,,1,,,,,,,,1,30,,,,,
170003,CC0000001352,のとふれあい文化センター,ノトフレアイブンカセンター,notofureaibunkasenta,174611,,石川県鳳珠郡穴水町字内浦5-28-3,石川県,穴水町,穴水町字内浦,,,37.223063,136.9220064,,0768-52-3600,174611,石川県,穴水町,,,,,1,,,,,,,,1,279,,,,,
170003,CC0000001353,穴水町老人保健施設,アナミズマチロウジンホケンシセツ,anamizumachirojinhokenshisetsu,174611,,石川県鳳珠郡穴水町字川島タ38,石川県,穴水町,穴水町字川島タ,,,37.23335016,136.9101577,,0768-52-3030,174611,石川県,穴水町,,,,,1,1,,,,,,,1,107,,,,,
170003,CC0000001354,上中集会所,カミナカシュウカイジョ,kaminakashukaijo,174611,,石川県鳳珠郡穴水町字上中7-60,石川県,穴水町,穴水町字上中,,,37.24034115,136.8175326,,0768-52-2468,174611,石川県,穴水町,,,,,,1,,,,,,,1,50,,,,,
170003,CC0000001355,宇留地地区集会所,ウルチチクシュウカイジョ,uruchichikushukaijo,174611,,石川県鳳珠郡穴水町字宇留地ツ101-1,石川県,穴水町,穴水町字宇留地ツ,,,37.23034585,136.8794875,,0768-52-3401,174611,石川県,穴水町,,,,,,1,,,,,,,1,80,,,,,
170003,CC0000001356,穴水町あすなろ広場,アナミズマチアスナロヒロバ,anamizumachiasunarohiroba,174611,,石川県鳳珠郡穴水町字川島ツ172-1,石川県,穴水町,穴水町字川島ツ,,,37.22654734,136.9131699,,0768-52-3310,174611,石川県,穴水町,,,,,,1,,,,,,,,10000,,,,,
170003,CC0000001357,志ヶ浦コミュニティーセンター,シガウラコミュニティーセンター,shigaurakomyuniteisenta,174611,,石川県鳳珠郡穴水町字志ヶ浦い36,石川県,穴水町,穴水町字志ヶ浦い,,,37.20404192,136.9075642,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,30,,,,,
170003,CC0000001358,島崎地区集会所,シマザキチクシュウカイジョ,shimazakichikushukaijo,174611,,石川県鳳珠郡穴水町字根木イ103,石川県,穴水町,穴水町字根木イ,,,37.19646488,136.9090345,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,110,,,,,
170003,CC0000001359,鹿島地区コミュニティーセンター,カシマチクコミュニティーセンター,kashimachikukomyuniteisenta,174611,,石川県鳳珠郡穴水町字鹿島い33-1,石川県,穴水町,穴水町字鹿島い,,,37.1847984,136.8989106,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,30,,,,,
170003,CC0000001360,能登中居鋳物館,ノトナカイイモノカン,notonakaiimonokan,174611,,石川県鳳珠郡穴水町字中居ロ100,石川県,穴水町,穴水町字中居ロ,,,37.23233975,136.9464789,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,10,,,,,
170003,CC0000001361,住吉農村環境改善センター,スミヨシノウソンカンキョウカイゼンセンター,sumiyoshinosonkankyokaizensenta,174611,,石川県鳳珠郡穴水町字中居ロ100,石川県,穴水町,穴水町字中居ロ,,,37.23216891,136.9462697,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,60,,,,,
170003,CC0000001362,中居地区活性化施設,ナカイチクカッセイカシセツ,nakaichikukasseikashisetsu,174611,,石川県鳳珠郡穴水町字中居南1字157,石川県,穴水町,穴水町字中居南1字,,,37.22862268,136.9446523,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,50,,,,,
170003,CC0000001363,旧向洋中学校,キュウコウヨウチュウガッコウ,kyukoyochugakko,174611,,石川県鳳珠郡穴水町字比良い50,石川県,穴水町,穴水町字比良い,,,37.23447074,136.9667142,,0768-52-1231,174611,石川県,穴水町,,,,,,1,,,,,,,1,700,,,,,
170003,CC0000001364,比良地区集会所,ビラチクシュウカイジョ,birachikushukaijo,174611,,石川県鳳珠郡穴水町字比良キ3甲-1,石川県,穴水町,穴水町字比良キ3甲,,,37.23712368,136.9629243,,0768-52-1212,174611,石川県,穴水町,,,,,,1,,,,,,,1,30,,,,,
170003,CC0000001365,岩車集会所,イワグルマシュウカイジョ,iwagurumashukaijo,174611,,石川県鳳珠郡穴水町字岩車チ141,石川県,穴水町,穴水町字岩車チ,,,37.21629366,136.9542456,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,40,,,,,
170003,CC0000001366,梶・波志借集会所,カジ・ハジカシシュウカイジョ,kaji・hajikashishukaijo,174611,,石川県鳳珠郡穴水町字波志借ロ11,石川県,穴水町,穴水町字波志借ロ,,,37.24253017,136.9405008,,0768-52-3710,174611,石川県,穴水町,,,,,,1,,,,,,,1,30,,,,,
170003,CC0000001367,瑞鳳集会所,ズイホウシュウカイジョ,zuihoshukaijo,174611,,石川県鳳珠郡穴水町字瑞鳳い58,石川県,穴水町,穴水町字瑞鳳い,,,37.24870363,136.9537554,,0768-52-1330,174611,石川県,穴水町,,,,,,1,,,,,,,1,20,,,,,
170003,CC0000001368,藤巻集会所,フジマキシュウカイジョ,fujimakishukaijo,174611,,石川県鳳珠郡穴水町字藤巻リ30,石川県,穴水町,穴水町字藤巻リ,,,37.27677352,136.9562621,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,20,,,,,
170003,CC0000001369,伊久留集会所,イクロシュウカイジョ,ikuroshukaijo,174611,,石川県鳳珠郡穴水町字伊久留ヨ6,石川県,穴水町,穴水町字伊久留ヨ,,,37.27807614,136.981397,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,40,,,,,
170003,CC0000001370,甲地区生涯学習センター,カブトチクショウガイガクシュウセンター,kabutochikushogaigakushusenta,174611,,石川県鳳珠郡穴水町字甲レ155,石川県,穴水町,穴水町字甲レ,,,37.20584861,137.024794,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,120,,,,,
170003,CC0000001371,山中集会所,ヤマナカシュウカイジョ,yamanakashukaijo,174611,,石川県鳳珠郡穴水町字山中ル15,石川県,穴水町,穴水町字山中ル,,,37.23349967,137.0128843,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,25,,,,,
170003,CC0000001372,沖波集会所,オキナミシュウカイジョ,okinamishukaijo,174611,,石川県鳳珠郡穴水町字沖波ホ338,石川県,穴水町,穴水町字沖波ホ,,,37.20888204,137.0569437,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,40,,,,,
170003,CC0000001373,前波集会所,マエナミシュウカイジョ,maenamishukaijo,174611,,石川県鳳珠郡穴水町字前波ホ177-1,石川県,穴水町,穴水町字前波ホ,,,37.2193794,137.0675428,,0768-58-1154,174611,石川県,穴水町,,,,,,1,,,,,,,1,40,,,,,
170003,CC0000001374,宇加川集会所,ウカガワシュウカイジョ,ukagawashukaijo,174611,,石川県鳳珠郡穴水町字宇加川ル61,石川県,穴水町,穴水町字宇加川ル,,,37.22546022,137.0669828,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,30,,,,,
170003,CC0000001375,諸橋公民館,モロハシコウミンカン,morohashikominkan,174611,,石川県鳳珠郡穴水町字宇加川イ142,石川県,穴水町,穴水町字宇加川イ,,,37.22470561,137.0657575,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,100,,,,,
170003,CC0000001376,古君地区集会所,フルキミチクシュウカイジョ,furukimichikushukaijo,174611,,石川県鳳珠郡穴水町字古君ハ183-1,石川県,穴水町,穴水町字古君ハ,,,37.23582318,137.0716533,,0768-52-3600,174611,石川県,穴水町,,,,,,1,,,,,,,1,25,,,,,
170003,CC0000001377,恋路集会所周辺,コイジシュウカイジョシュウヘン,koijishukaijoshuhen,174637,,能登町字恋路6-22付近,石川県,能登町,6-22付近,,,37.36910802,137.2409092,13,0768-52-3600,174637,石川県,能登町,,,,,1,,1,,1,,,,,509,,,,,
170003,CC0000001378,ラブロ恋路駐車場,ラブロコイジチュウシャジョウ,raburokoijichushajo,174637,,能登町字恋路3-18,石川県,能登町,,,,37.36781806,137.2440898,29,0768-57-1032,174637,石川県,能登町,,,,,1,1,1,1,1,,,,,2025,,,,,
170003,CC0000001379,松岡寺駐車場,マツオカテラチュウシャジョウ,matsuokaterachushajo,174637,,能登町字松波3-80,石川県,能登町,,,,37.35787149,137.242703,21,0768-52-3600,174637,石川県,能登町,,,,,1,1,1,,1,,,,,767,,,,,
170003,CC0000001380,石川県立能登産業技術専門校,イシカワケンリツノトサンギョウギジュツセンモンコウ,ishikawakenritsunotosangyogijutsusemmonko,174637,,能登町字松波3-60-3,石川県,能登町,,,,37.358513,137.240845,26,―,174637,石川県,能登町,,,,,1,1,1,,1,,,,1,333,,,,,
170003,CC0000001381,松波城址公園,マツナミジョウシコウエン,matsunamijoshikoen,174637,,能登町字松波3付近,石川県,能登町,3付近,,,37.35518454,137.2397821,23,0768-72-1234,174637,石川県,能登町,,,,,1,,,,1,,,,,2266,,,,,
170003,CC0000001382,松波公民館,マツナミコウミンカン,matsunamikominkan,174637,,能登町字松波13字75番地1,石川県,能登町,13字75番地,,,37.353506,137.244958,4,0768-72-0048,174637,石川県,能登町,,,,,1,1,1,1,1,,,,1,54,,,,,
170003,CC0000001383,御坊山（平尻町）,オボウサン（ヒラシリマチ）,obosan（hirashirimachi）,174637,,能登町字松波12付近,石川県,能登町,12付近,,,37.35223024,137.2482996,27,0768-72-0184,174637,石川県,能登町,,,,,,,,,1,,,,,850,,,,,
170003,CC0000001384,松波キッズセンター,マツナミキッズセンター,matsunamikizzusenta,174637,,能登町字松波13字50番地の2,石川県,能登町,13字50番地の,,,37.352641,137.245068,4,―,174637,石川県,能登町,,,,,1,1,1,,1,,,,,121,,,,,
170003,CC0000001385,光明院,コウミョウイン,komyoin,174637,,能登町字上23-28,石川県,能登町,,,,37.347338,137.214088,23,0768-72-1819,174637,石川県,能登町,,,,,1,1,,,,,,,,100,,,,,
170003,CC0000001386,もちの木団地周辺,モチノキダンチシュウヘン,mochinokidanchishuhen,174637,,能登町字布浦ヌ23付近,石川県,能登町,ヌ23付近,,,37.35139901,137.2545796,25,―,174637,石川県,能登町,,,,,,,,,1,,,,,650,,,,,
170003,CC0000001387,赤崎コミュニティセンター周辺,アカサキコミュニティセンターシュウヘン,akasakikomyuniteisentashuhen,174637,,能登町字布浦ニ字36-1,石川県,能登町,ニ字,,,37.35287642,137.2635312,13,0768-72-0269 ,174637,石川県,能登町,,,,,1,1,1,1,1,,,,,274,,,,,
170003,CC0000001388,能登自動車学校横交差点,ノトジドウシャガッコウヨココウサテン,notojidoshagakkoyokokosaten,174637,,能登町字布浦タ付近,石川県,能登町,タ付近,,,37.34947323,137.2499372,29,0768-72-0290,174637,石川県,能登町,,,,,,,,,1,,,,,762,,,,,
170003,CC0000001389,松波小学校,マツナミショウガッコウ,matsunamishogakko,174637,,能登町字松波15-80,石川県,能登町,,,,37.34968255,137.2446562,25,―,174637,石川県,能登町,,,,,1,1,1,1,1,,,,1,2835,,,,,
170003,CC0000001390,松波中学校,マツナミチュウガッコウ,matsunamichugakko,174637,,能登町字松波16-26,石川県,能登町,,,,37.34676635,137.2450865,27,―,174637,石川県,能登町,,,,,1,1,1,1,1,,,,1,3456,,,,,
170003,CC0000001391,比那神社周辺,ヒナジンジャシュウヘン,hinajinjashuhen,174637,,能登町字布浦ム付近,石川県,能登町,ム付近,,,37.34600214,137.2588802,10,―,174637,石川県,能登町,,,,,1,1,1,,1,,,,,540,,,,,
170003,CC0000001392,白山神社周辺高台,ハクサンジンジャシュウヘンタカダイ,hakusanjinjashuhentakadai,174637,,能登町字布浦オ付近,石川県,能登町,オ付近,,,37.34391588,137.2484784,8,0768-72-0051,174637,石川県,能登町,,,,,1,1,1,,1,,,,,249,,,,,
